Site ID,Date,On Road,Direction,Ref Road,Travel,ADT 2020,AM Hour,AM Volume,PM Hour,PM Volume,2019,2018,2017,2016,,,,,,,,
4980,10/5/2020,Hyder Rd,E,571st Ave,B,51,7:45 AM,6,5:30 PM,8,91,40,41,31,,,,,,,,
4982,10/5/2020,Hyder Rd,W,571st Ave,B,139,5:00 AM,17,1:15 PM,20,165,98,120,123,,,,,,,,
4699,10/7/2020,Independence Wy,S ,Anthem Wy,B ,2059,8:00 AM,178,2:45 PM,204,2239,2195,4700,2269,,,,,,,,
7130,10/28/2020,Independence Wy,N,Memorial Dr,B,2194,7:30 AM,211,3:15 PM,224,2380,2324,2478,2687,,,,,,,,
7199,5/11/2020,Indian School Rd,W,99th Ave,B,30891,7:15 AM,2151,4:15 PM,2496,33879,34881,34235,C,,,,,,,,
2903,5/11/2020,Indian School Rd,E,107th Ave,B,25902,7:45 AM,1690,5:00 PM,2124,27730,26701,29735,27221,,,,,,,,
7200,5/11/2020,Indian School Rd,W,107th Ave,B,26160,7:45 AM,1690,5:00 PM,2165,27521,21731,27148,20295,,,,,,,,
7218,6/10/2020,Indian School Rd,W,195th Ave,B,8835,10:00 AM,622,1:15 PM,654,7831,9030,C,4831,,,,,,,,
8245,6/10/2020,Indian School Rd,W,195th Ave,E,4250,11:15 AM,262,4:00 PM,325,,,,,,,,,,,,
8246,6/10/2020,Indian School Rd,W,195th Ave,W,4585,10:15 AM,372,1:15 PM,382,,,,,,,,,,,,
3356,7/20/2020,Indian School Rd,E ,355th Ave,B ,1134,9:30 AM,88,4:30 PM,85,934,941,878,955,,,,,,,,
3355,7/20/2020,Indian School Rd,W ,355th Ave,B ,899,9:30 AM,68,1:00 PM,79,665,585,654,545,,,,,,,,
3429,7/22/2020,Indian School Rd,E,411th Ave,B,227,10:15 AM,19,3:15 PM,27,322,319,443,496,,,,,,,,
3350,11/23/2020,Indian School Rd,W,411th Ave,B,1235,10:30 AM,97,12:30 PM,98,1298,1161,1458,1129,,,,,,,,
3006,5/11/2020,Indian School Rd,E,El Mirage Rd,B,21735,7:45 AM,1500,4:00 PM,1883,24045,15365,20325,19303,,,,,,,,
4717,11/23/2020,Indian School Rd,E,Salome Hwy,B,4,10:45 AM,1,12:15 PM,1,20,52,28,27,,,,,,,,
7229,7/22/2020,Indian School Rd,E,Wintersburg Rd,B,529,10:00 AM,35,3:45 PM,46,448,538,508,441,,,,,,,,
3354,7/22/2020,Indian School Rd,W,Wintersburg Rd,B,1407,7:30 AM,98,2:45 PM,122,1890,1159,1379,1193,,,,,,,,
3415,11/30/2020,Indian Springs Rd,E,143rd Ave,B,1886,6:45 AM,127,4:45 PM,206,2127,1616,2390,2267,,,,,,,,
2925,12/7/2020,Jackrabbit Tr,S,Broadway Rd,B,3693,9:00 AM,314,12:45 PM,296,4352,3200,4435,3816,,,,,,,,
3814,12/7/2020,Jackrabbit Tr,S,I 10,B,15803,7:00 AM,1228,5:00 PM,1032,15068,7885,11518,12046,,,,,,,,
2928,12/7/2020,Jackrabbit Tr,N,Lower Buckeye Rd,B,4476,6:45 AM,345,4:30 PM,317,5452,4465,4195,4742,,,,,,,,
2927,12/7/2020,Jackrabbit Tr,S,Lower Buckeye Rd,B,4020,8:45 AM,319,12:30 PM,302,4634,3532,3733,4174,,,,,,,,
3182,12/9/2020,Jackrabbit Tr,N,MC 85,B,2934,11:15 AM,185,1:45 PM,262,3774,2665,3874,4116,,,,,,,,
3816,12/7/2020,Jackrabbit Tr,S,MC 85,B,7833,6:45 AM,564,12:15 PM,606,7426,5605,6544,6649,,,,,,,,
2934,12/7/2020,Jackrabbit Tr,N,Yuma Rd,B,7111,6:45 AM,477,2:00 PM,528,15090,6672,7700,5056,,,,,,,,
4507,7/20/2020,Johnson Rd,N ,I 10,B ,622,5:45 AM,55,2:30 PM,57,940,616,675,716,,,,,,,,
4508,7/20/2020,Johnson Rd,S ,Tonopah Salome Hwy,B ,246,5:15 AM,39,1:15 PM,20,250,271,278,385,,,,,,,,
3243,9/8/2020,Johnson Rd - Buckeye,N,Broadway Rd,B,586,7:45 AM,45,3:00 PM,54,598,491,470,503,,,,,,,,
3220,9/16/2020,Johnson Rd - Buckeye,N,Lower River Rd,B,483,11:15 AM,42,12:45 PM,57,320,602,445,433,,,,,,,,
3224,9/8/2020,Johnson Rd - Buckeye,N,Southern Ave,B,594,5:45 AM,40,3:15 PM,59,572,795,572,394,,,,,,,,
3856,9/8/2020,Johnson Rd - Buckeye,N,Yuma Rd,B,1031,4:30 AM,84,12:15 PM,69,768,617,617,C,,,,,,,,
7242,8/10/2020,Jomax Rd,E,155th Ave,B,2960,7:30 AM,230,4:45 PM,233,3115,2246,1792,727,,,,,,,,
4512,8/10/2020,Jomax Rd,E,163rd Ave,B,3359,7:30 AM,248,4:15 PM,259,5092,2760,2859,1720,,,,,,,,
3440,8/10/2020,JOMAX RD,W ,US 60,B ,253,10:15 AM,32,5:45 PM,25,196,223,265,152,,,,,,,,
3723,9/14/2020,Joy Ranch Rd,E ,7th Ave,B ,1471,10:00 AM,114,4:15 PM,119,1770,1394,1622,1510,,,,,,,,
3722,9/14/2020,Joy Ranch Rd,W,7th Ave,B,1412,7:15 AM,112,4:30 PM,115,1565,1443,1514,1415,,,,,,,,
3714,9/14/2020,Joy Ranch Rd,E ,7th St,B ,1859,7:00 AM,185,2:30 PM,136,1950,2030,2179,1724,,,,,,,,
7093,9/14/2020,Joy Ranch Rd,W,7th St,B,1082,11:00 AM,89,4:45 PM,93,1262,1275,1129,1068,,,,,,,,
4354,9/14/2020,Joy Ranch Rd,E ,16th St,B ,1438,8:15 AM,109,4:15 PM,120,1526,1692,2258,1483,,,,,,,,
7092,9/14/2020,Joy Ranch Rd,W,24th St,B,1315,8:00 AM,102,3:00 PM,108,1641,1592,1779,1405,,,,,,,,
4041,10/7/2020,Lahman Rd,E,555th Ave,B,1,3:21 PM,0,4:00 PM,1,14,8,6,2,,,,,,,,
7276,10/7/2020,Lahman Rd,W,555th Ave,B,43,8:15 AM,8,5:15 PM,6,11,5,8,2,,,,,,,,
7269,10/5/2020,Lahman Rd,E,579th Ave,B,29,8:00 AM,4,1:15 PM,7,102,20,30,6,,,,,,,,
7243,8/18/2020,Lake Pleasant Entrance Rd,E,Castle Hot Springs Rd E,B,960,10:30 AM,76,2:00 PM,104,917,1175,738,1343,,,,,,,,
7011,2/4/2020,Lehi Rd,S,Thomas Rd,B,1566,8:00 AM,105,4:45 PM,175,1113,1621,964,951,,,,,,,,
4701,9/30/2020,Liberty Bell Wy,S,Anthem Wy,B,1530,8:15 AM,245,3:00 PM,224,1787,1891,1701,2285,,,,,,,,
7109,9/30/2020,Liberty Bell Wy,N,Meridian Dr,B,905,8:15 AM,102,3:15 PM,110,862,1146,1344,1215,,,,,,,,
3183,12/9/2020,Liberty School Rd,N,MC 85,B,217,6:00 AM,27,12:30 PM,29,651,616,490,670,,,,,,,,
4105,3/25/2020,Limousine Dr,N ,R H Johnson Blvd,B ,1344,10:30 AM,144,12:30 PM,138,2100,2167,1806,2218,,,,,,,,
4073,2/26/2020,Lindgren Ave,E ,99th Ave,B ,1230,9:45 AM,122,12:45 PM,128,1069,934,1475,1632,,,,,,,,
4075,2/18/2020,Lindgren Ave,N ,Bell Rd,B ,2074,10:30 AM,207,12:30 PM,207,1934,2524,2520,1996,,,,,,,,
3530,7/13/2020,Lindsay Rd,N,Riggs Rd,B,8149,8:15 AM,553,4:45 PM,701,9069,8636,6169,7697,,,,,,,,
8281,7/13/2020,Lindsay Rd,N,Riggs Rd,N,3940,7:45 AM,325,4:30 PM,297,,,,,,,,,,,,
8282,7/13/2020,Lindsay Rd,N,Riggs Rd,S,4209,11:15 AM,276,4:45 PM,429,,,,,,,,,,,,
2909,11/30/2020,Litchfield Rd,N,Broadway Rd,B,807,6:00 AM,103,2:45 PM,72,C,526,789,838,,,,,,,,
3396,6/4/2020,Litchfield Rd,N ,Northern Ave,B ,12542,7:00 AM,1078,4:15 PM,1149,13894,13302,12315,11903,,,,,,,,
7220,6/4/2020,Litchfield Rd,N,Northern Pkwy,B,14358,7:15 AM,1098,4:15 PM,1203,14141,13237,13787,11932,,,,,,,,
8247,6/4/2020,Litchfield Rd,N,Northern Pkwy,N,7204,7:30 AM,471,4:15 PM,722,,,,,,,,,,,,
8248,6/4/2020,Litchfield Rd,N,Northern Pkwy,S,7154,6:45 AM,681,1:30 PM,481,,,,,,,,,,,,
2893,6/2/2020,Litchfield Rd,N ,Olive Ave,B ,12301,6:30 AM,784,3:45 PM,931,16690,15191,15292,15550,,,,,,,,
3380,9/30/2020,Logan Ave,N,Indian Rd,B,855,7:15 AM,71,2:00 PM,73,C,906,882,956,,,,,,,,
4402,7/20/2020,Lone Mountain Rd,E ,48th St,B ,5948,8:45 AM,431,1:30 PM,491,7429,8694,8104,7717,,,,,,,,
7132,7/20/2020,Lone Mountain Rd,E,56th St,B,7756,8:15 AM,573,4:15 PM,604,9386,9655,10265,7885,,,,,,,,
7133,7/20/2020,Lone Mountain Rd,W,64th St,B,7530,8:45 AM,564,4:15 PM,590,7207,5920,7575,7873,,,,,,,,
4404,7/20/2020,Lone Mountain Rd,W ,68th St,B ,6022,9:15 AM,445,4:15 PM,499,9330,8988,8456,7584,,,,,,,,
4522,8/19/2020,Lone Mountain Rd,W ,Crozier Rd,B ,1187,8:15 AM,95,5:15 PM,86,1062,1002,1033,913,,,,,,,,
7157,11/30/2020,Lower Buckeye Rd,W,67th Ave,B,20266,11:15 AM,1071,4:45 PM,1554,20425,22274,19872,20084,,,,,,,,
3184,12/7/2020,Lower Buckeye Rd,E,203rd Ave,B,1227,11:15 AM,70,4:45 PM,147,1692,1466,1469,1340,,,,,,,,
7282,10/20/2020,Lower Buckeye Rd,E,339th Ave,B,417,6:30 AM,43,5:00 PM,47,390,396,480,386,,,,,,,,
7283,10/20/2020,Lower Buckeye Rd,W,339th Ave,B,764,10:30 AM,44,5:30 PM,103,793,781,827,707,,,,,,,,
4718,10/27/2020,Lower Buckeye Rd,E,355th Ave,B,651,5:15 AM,46,5:15 PM,61,656,604,670,504,,,,,,,,
3360,10/27/2020,Lower Buckeye Rd,W,355th Ave,B,705,6:30 AM,52,5:15 PM,83,653,468,576,560,,,,,,,,
3197,11/30/2020,Lower Buckeye Rd,E,Avondale Blvd,B,8481,7:00 AM,445,5:00 PM,774,10159,8991,6826,8332,,,,,,,,
3177,12/9/2020,Lower Buckeye Rd,E,Dean Rd,B,1134,7:45 AM,66,5:00 PM,133,1255,1277,1017,1780,,,,,,,,
4737,11/30/2020,Lower Buckeye Rd,W,El Mirage Rd,B,7044,6:30 AM,456,4:30 PM,801,9640,C,8107,8225,,,,,,,,
3337,11/30/2020,Lower Buckeye Rd,W,Harquahala Valley Rd,B,181,6:15 AM,17,1:15 PM,27,144,188,237,163,,,,,,,,
2926,12/7/2020,Lower Buckeye Rd,E,Jackrabbit Tr,B,1744,11:15 AM,111,5:00 PM,217,2158,1718,1178,1543,,,,,,,,
2907,11/30/2020,Lower Buckeye Rd,E,Litchfield Rd,B,6913,6:30 AM,415,4:30 PM,660,7488,7365,4784,6622,,,,,,,,
3932,11/9/2020,Lower Buckeye Rd,E,Salome Hwy,B,489,7:30 AM,36,5:00 PM,63,484,418,2517,298,,,,,,,,
3804,12/1/2020,Lower Buckeye Rd,W,Sarival Ave,B,2525,7:15 AM,215,4:30 PM,239,2361,2215,1641,1709,,,,,,,,
3219,9/16/2020,Lower River Rd,E,Johnson Rd,B,245,11:15 AM,36,2:30 PM,30,176,193,194,167,,,,,,,,
7260,9/2/2020,Lower River Rd,W,Palo Verde Rd,B,713,9:30 AM,85,1:15 PM,69,660,655,731,603,,,,,,,,
3878,9/29/2020,Maricopa Rd,E,Mile Post 19,B,2222,9:00 AM,173,4:15 PM,166,2059,2379,1854,1904,,,,,,,,
4719,9/29/2020,Maricopa Rd,E,Mile Post 3,B,2211,9:15 AM,161,1:00 PM,185,2160,1966,2253,1750,,,,,,,,
3782,11/18/2020,MC 85,W,75th Ave,B,20077,7:00 AM,1254,4:45 PM,1627,C,20491,22763,C,,,,,,,,
3784,11/18/2020,MC 85,W,83rd Ave,B,20707,7:00 AM,1250,4:00 PM,1628,C,C,22848,22640,,,,,,,,
8251,11/18/2020,MC 85,W,83rd Ave,E,9960,7:00 AM,769,5:00 PM,658,,,,,,,,,,,,
8252,11/18/2020,MC 85,W,83rd Ave,W,10747,8:30 AM,510,4:00 PM,1066,,,,,,,,,,,,
3786,,MC 85,W,91st Ave,B,C,,,,,C,16825,18113,C,,,,,,,,
3788,11/18/2020,MC 85,W,99th Ave,B,17411,7:15 AM,1074,4:15 PM,1507,18255,21897,23836,18698,,,,,,,,
3740,11/18/2020,MC 85,E,107th Ave,B,16457,7:15 AM,1041,4:00 PM,1453,17617,21178,12672,18021,,,,,,,,
4752,11/18/2020,MC 85,E,Avondale Blvd,B,15549,7:15 AM,916,4:00 PM,1458,17574,20721,15500,16622,,,,,,,,
4738,11/30/2020,MC 85,W,Avondale Blvd,B,17466,11:15 AM,903,4:15 PM,1677,20725,22039,19846,20291,,,,,,,,
7170,12/14/2020,MC 85,E,Baseline Rd,B,7941,11:15 AM,481,3:45 PM,773,10079,10203,10192,9273,,,,,,,,
3731,12/1/2020,MC 85,E,Bullard Ave,E,8062,7:00 AM,581,4:45 PM,654,8128,7159,7454,7685,,,,,,,,
3732,12/1/2020,MC 85,E,Bullard Ave,W,8639,5:30 AM,445,4:30 PM,1078,8497,7522,5741,7363,,,,,,,,
3733,12/1/2020,MC 85,E,Cotton Ln,E,4065,7:00 AM,290,2:45 PM,311,4328,4621,4740,4678,,,,,,,,
3734,12/1/2020,MC 85,E,Cotton Ln,W,5061,11:15 AM,286,4:45 PM,641,4774,4053,4574,4685,,,,,,,,
4742,12/1/2020,MC 85,W,Cotton Ln,B,11824,6:30 AM,691,4:45 PM,972,8211,8706,8740,8667,,,,,,,,
7169,12/9/2020,MC 85,E,Dean Rd,B,6858,7:30 AM,461,4:15 PM,744,8056,7738,8159,8493,,,,,,,,
4739,11/30/2020,MC 85,W,El Mirage Rd,B,16378,11:15 AM,861,4:15 PM,1590,18000,19611,13376,16724,,,,,,,,
3800,12/1/2020,MC 85,E,Estrella Pkwy,E,7612,7:00 AM,563,4:45 PM,609,5987,7865,9757,8226,,,,,,,,
3801,12/1/2020,MC 85,E,Estrella Pkwy,W,8315,5:45 AM,381,4:45 PM,1091,9333,7985,7661,7632,,,,,,,,
3802,12/1/2020,MC 85,W,Estrella Pkwy,B,10589,5:45 AM,691,4:45 PM,1200,10591,11069,10840,10052,,,,,,,,
3818,12/9/2020,MC 85,E,Jackrabbit Tr,B,9649,5:45 AM,579,4:45 PM,950,10067,10407,9123,9852,,,,,,,,
3820,12/9/2020,MC 85,W,Jackrabbit Tr,B,6093,7:30 AM,377,4:45 PM,645,6719,10722,8297,7374,,,,,,,,
3846,12/9/2020,MC 85,E,Rainbow Rd,B,6879,7:30 AM,438,4:30 PM,718,8227,7644,7314,8472,,,,,,,,
4744,12/14/2020,MC 85,E,Rooks Rd,B,3851,11:15 AM,281,3:45 PM,347,4008,3791,3393,3504,,,,,,,,
3812,12/2/2020,MC 85,W,Southern Ave,B,9961,6:30 AM,677,4:45 PM,866,9330,7238,8214,8501,,,,,,,,
3938,12/14/2020,MC 85,E,SR 85,B,4514,6:45 AM,298,3:45 PM,379,4418,4149,3459,5324,,,,,,,,
4743,12/9/2020,MC 85,E,Verrado Wy,B,5911,7:30 AM,367,4:15 PM,651,7965,6522,5049,7195,,,,,,,,
4720,8/31/2020,MC 85   (Extension),E,Turner Rd,B,664,11:15 AM,50,3:15 PM,55,NC,561,485,404,,,,,,,,
4786,7/22/2020,McDowell Mountain Park Dr,W,McDowell Mountain Rd,B,225,8:00 AM,22,7:30 PM,29,142,144,117,168,,,,,,,,
4785,7/22/2020,McDowell Mountain Rd,W,Forest Rd,B,2884,9:30 AM,245,1:15 PM,278,2750,2524,2330,2219,,,,,,,,
7148,7/22/2020,McDowell Mountain Rd,N,McDowell Mountain Park Dr,B,2825,9:15 AM,239,1:15 PM,285,2333,2341,2319,2691,,,,,,,,
3680,7/22/2020,McDowell Mountain Rd,S,McDowell Mountain Park Dr,B,3040,9:30 AM,246,1:45 PM,292,2824,2227,2543,2366,,,,,,,,
3689,5/19/2020,McDowell Rd,E ,78th St,B ,5580,9:45 AM,436,5:15 PM,413,6304,6561,6684,5207,,,,,,,,
3635,,McDowell Rd,E,92nd St,E,C,,,,,8092,7613,7768,C,,,,,,,,
3636,,McDowell Rd,E,92nd St,W,C,,,,,9821,8439,8430,C,,,,,,,,
4316,,McDowell Rd,W,92nd St,E,C,,,,,9064,8680,9275,C,,,,,,,,
4317,,McDowell Rd,W ,92nd St,W ,C,,,,,9180,6579,9354,C,,,,,,,,
3631,1/22/2020,McDowell Rd,E,Alma School Rd,B,12092,7:15 AM,1318,5:00 PM,1446,15014,13389,14213,11583,,,,,,,,
4318,1/22/2020,McDowell Rd,W ,Alma School Rd,B ,8636,7:15 AM,1278,5:00 PM,777,13771,13877,6169,7279,,,,,,,,
4035,5/19/2020,McDowell Rd,E ,Hawes Rd,B ,2426,9:45 AM,200,5:45 PM,165,4136,4156,4913,4163,,,,,,,,
2930,6/10/2020,McDowell Rd,E ,Jackrabbit Tr,B ,2254,10:45 AM,182,1:45 PM,171,2149,1804,2090,1712,,,,,,,,
2931,6/10/2020,McDowell Rd,W ,Jackrabbit Tr,B ,1895,7:45 AM,112,4:15 PM,154,1938,1810,2448,1916,,,,,,,,
4324,1/14/2020,McDowell Rd,E ,Longmore Rd,B ,13973,7:15 AM,1647,4:45 PM,1763,15805,C,14691,11532,,,,,,,,
4322,,McDowell Rd,W,Longmore Rd,E,C,,,,,9082,C,7803,5483,,,,,,,,
4323,,McDowell Rd,W ,Longmore Rd,W ,C,,,,,7818,C,8323,9999,,,,,,,,
4320,1/22/2020,McDowell Rd,W,SR 87,B,12972,7:15 AM,1681,5:00 PM,1503,12804,13931,C,11973,,,,,,,,
7227,7/13/2020,McDowell Rd,W,Sun Valley Pkwy,B,167,9:15 AM,21,1:15 PM,30,116,108,143,106,,,,,,,,
4797,5/19/2020,McDowell Rd,W ,Usery Pass Rd,B ,2973,9:45 AM,248,3:45 PM,221,2701,2659,2623,2202,,,,,,,,
3633,1/27/2020,McKellips Rd,E ,Alma School Rd,B ,12802,7:30 AM,1551,5:00 PM,1412,13045,9959,10090,11551,,,,,,,,
4034,1/27/2020,McKellips Rd,W ,Alma School Rd,B ,16843,7:30 AM,2144,5:00 PM,1568,8983,12813,9644,12281,,,,,,,,
4274,5/18/2020,McKellips Rd,W ,Crismon Rd,B ,2054,11:15 AM,147,4:30 PM,181,2829,2376,1706,1422,,,,,,,,
4748,1/27/2020,McKellips Rd,E,Dobson Rd,B,17108,7:30 AM,2139,5:00 PM,1672,16682,12823,11930,13707,,,,,,,,
4749,1/29/2020,McKellips Rd,W ,Dobson Rd,B ,16712,7:30 AM,1929,4:45 PM,1574,11321,14944,13949,11392,,,,,,,,
4314,1/27/2020,McKellips Rd,E,Hayden Rd,B,21942,8:00 AM,2162,4:45 PM,2137,14527,21489,19864,20624,,,,,,,,
3637,1/27/2020,McKellips Rd,E,SR 101,B,17751,7:00 AM,1437,5:00 PM,1604,13107,12021,17627,18138,,,,,,,,
7191,4/7/2020,Meeker Blvd,E,135th Ave,B,2955,11:15 AM,301,12:45 PM,313,6012,3820,5264,6374,,,,,,,,
3123,4/8/2020,Meeker Blvd,N ,Beardsley Rd,B ,1697,11:15 AM,196,1:45 PM,170,3133,2728,3273,2661,,,,,,,,
4151,3/23/2020,Meeker Blvd,W,Camino Del Sol,B,12400,10:45 AM,1283,12:15 PM,1169,19040,19274,19494,24386,,,,,,,,
8279,3/23/2020,Meeker Blvd,W,Camino Del Sol,E,6314,10:45 AM,667,12:15 PM,606,,,,,,,,,,,,
8280,3/23/2020,Meeker Blvd,W,Camino Del Sol,W,6086,10:30 AM,634,1:45 PM,592,,,,,,,,,,,,
3125,3/23/2020,Meeker Blvd,N ,Grand Ave,N ,9633,7:30 AM,897,12:15 PM,890,13548,15187,15291,14965,,,,,,,,
3124,3/23/2020,Meeker Blvd,N,Grand Ave,S,9451,11:15 AM,877,12:15 PM,877,13449,16050,15881,13519,,,,,,,,
3122,3/23/2020,Meeker Blvd,N ,R H Johnson Blvd,B ,7236,11:15 AM,772,12:15 PM,723,14105,13751,12822,13343,,,,,,,,
4097,3/23/2020,Meeker Blvd,S ,R H Johnson Blvd,B ,8458,10:45 AM,861,12:45 PM,809,10722,11758,11257,12416,,,,,,,,
4147,3/23/2020,Meeker Blvd,W,Trail Ridge Dr,B,7334,10:45 AM,757,12:15 PM,677,20642,22401,21464,22295,,,,,,,,
8277,3/23/2020,Meeker Blvd,W,Trail Ridge Dr,E,2342,7:30 AM,171,1:45 PM,485,,,,,,,,,,,,
8278,3/23/2020,Meeker Blvd,W,Trail Ridge Dr,W,4992,10:45 AM,663,12:45 PM,604,,,,,,,,,,,,
4394,10/7/2020,Memorial Dr,W ,Daisy Mountain Dr,B ,2253,8:00 AM,283,2:45 PM,264,2575,3335,2936,2821,,,,,,,,
7128,10/28/2020,Memorial Dr,E,Dedication Tr,B,3939,7:15 AM,410,2:30 PM,450,4376,4943,3971,4677,,,,,,,,
7127,10/28/2020,Memorial Dr,W,Dedication Tr,B,2718,7:15 AM,328,2:30 PM,313,2986,2483,5658,3464,,,,,,,,
4396,10/27/2020,Memorial Dr,E,Gavilan Peak Pkwy,E,1602,7:15 AM,132,3:15 PM,187,1097,1825,2436,1880,,,,,,,,
4397,10/27/2020,Memorial Dr,E ,Gavilan Peak Pkwy,W ,2008,7:00 AM,286,3:15 PM,195,2103,3480,3003,2264,,,,,,,,
4392,9/30/2020,Meridian Dr,S,Daisy Mountain Dr,N,3709,7:15 AM,356,3:15 PM,293,3874,3730,4336,3844,,,,,,,,
4393,9/30/2020,Meridian Dr,S,Daisy Mountain Dr,S,3348,11:15 AM,191,3:30 PM,373,3643,3414,4336,3661,,,,,,,,
7280,9/30/2020,Meridian Dr,E,Liberty Bell Wy,E,1080,10:45 AM,64,5:15 PM,110,1041,673,1093,969,,,,,,,,
7281,9/30/2020,Meridian Dr,E,Liberty Bell Wy,W,1183,7:00 AM,106,2:30 PM,103,1176,625,1137,1072,,,,,,,,
3666,5/6/2020,Meridian Rd,N ,Apache Tr,B ,6620,11:15 AM,512,3:30 PM,537,8561,7981,7133,7586,,,,,,,,
7063,2/18/2020,Meridian Rd,N,Baseline Rd,B,6691,7:15 AM,749,3:15 PM,573,4290,5069,5150,3959,,,,,,,,
3665,3/9/2020,Meridian Rd,N ,Broadway Rd,B ,10338,11:15 AM,875,2:00 PM,913,11134,8426,10275,7986,,,,,,,,
4284,5/18/2020,Meridian Rd,N ,Brown Rd,B ,3130,7:15 AM,218,3:00 PM,227,3479,3142,3526,3332,,,,,,,,
4216,,Meridian Rd,S ,Elliot Rd,B ,C,,,,,1935,1623,2228,1810,,,,,,,,
4266,2/18/2020,Meridian Rd,N ,Southern Ave,B ,11533,11:15 AM,761,2:00 PM,1048,12819,11940,12964,9465,,,,,,,,
7062,2/18/2020,Meridian Rd,S,Southern Ave,B,11271,7:15 AM,777,2:15 PM,986,13278,9878,10267,8191,,,,,,,,
3673,5/13/2020,Meridian Rd,N ,University Dr,B ,5291,11:15 AM,365,3:00 PM,417,6350,6404,5608,6190,,,,,,,,
3669,5/5/2020,Merrill Rd,N ,Apache Tr,B ,1387,10:30 AM,117,5:00 PM,136,1856,1704,1764,1546,,,,,,,,
3174,12/14/2020,Miller Rd - Buckeye,S,Baseline Rd,B,9004,11:00 AM,658,3:30 PM,855,9990,9516,9326,9503,,,,,,,,
3173,12/14/2020,Miller Rd - Buckeye,S,MC 85,B,3692,10:45 AM,230,3:45 PM,336,4587,4451,5079,4772,,,,,,,,
3720,9/16/2020,Mingus Rd,E ,27th Ave,B ,245,11:15 AM,32,12:45 PM,21,299,293,328,249,,,,,,,,
4296,7/28/2020,Mohave Rd,W,Fort McDowell Rd,B,1380,8:15 AM,105,1:45 PM,109,1515,1793,2306,1581,,,,,,,,
3667,5/5/2020,Mountain Rd,N ,Apache Tr,B ,1257,10:00 AM,93,5:00 PM,101,1545,1612,1248,1373,,,,,,,,
7405,5/5/2020,Mountain Rd,S,Apache Tr,B,1398,9:15 AM,114,5:45 PM,106,2097,1437,1348,1151,,,,,,,,
3681,5/13/2020,Mountain Rd,N ,University Dr,B ,1035,9:45 AM,65,5:30 PM,109,1636,2044,2227,1386,,,,,,,,
4043,7/6/2020,Mountain Rd,N ,Williams Field Rd,B ,1466,10:15 AM,91,2:45 PM,119,2149,2337,1844,1493,,,,,,,,
3012,1/6/2020,Mountain View Rd,W ,105th Dr,E ,970,11:00 AM,104,12:15 PM,96,1391,1760,1327,1037,,,,,,,,
3011,1/6/2020,Mountain View Rd,W,105th Dr,W,960,10:15 AM,91,12:30 PM,105,1313,1111,1177,943,,,,,,,,
3009,1/13/2020,Mountain View Rd,E ,Cheryl Dr,B ,510,11:15 AM,48,12:15 PM,55,546,640,461,436,,,,,,,,
3828,,Narramore Rd,E,Airport Rd,B,C,,,,,737,770,609,522,,,,,,,,
3830,12/9/2020,Narramore Rd,W,Rainbow Valley Rd,B,516,10:30 AM,42,5:30 PM,47,755,659,611,626,,,,,,,,
4398,10/27/2020,Navigation Wy,N,Anthem Wy,N,2607,8:00 AM,161,3:15 PM,303,2864,3913,3727,2718,,,,,,,,
4399,10/27/2020,Navigation Wy,N ,Anthem Wy,S ,1233,10:30 AM,109,2:15 PM,112,2924,5781,3785,2765,,,,,,,,
7116,10/26/2020,Navigation Wy,N,Gavilan Peak Pkwy,B,2175,7:45 AM,191,3:45 PM,223,2351,1592,2083,1730,,,,,,,,
8307,10/26/2020,Navigation Wy,N,Gavilan Peak Pkwy,N,1047,7:45 AM,118,3:00 PM,100,,,,,,,,,,,,
8308,10/26/2020,Navigation Wy,N,Gavilan Peak Pkwy,S,1128,8:00 AM,82,3:45 PM,133,,,,,,,,,,,,
7147,,Needlerock Rd,S,End Road,B,C,,,,,132,154,140,134,,,,,,,,
4308,,Needlerock Rd,N ,Rio Verde Dr,B ,C,,,,,232,189,411,341,,,,,,,,
4019,,New River Rd,W ,15th Ave,B ,C,,,,,3551,3344,3386,3074,,,,,,,,
4775,9/16/2020,New River Rd,E,27th Ave,B ,3925,9:15 AM,288,4:15 PM,324,4069,2937,4285,3381,,,,,,,,
4020,9/21/2020,New River Rd,E,Black Canyon Hwy I 17   (Right Frontage Road),B,5477,10:15 AM,369,3:30 PM,449,5709,5529,5403,4991,,,,,,,,
4018,9/16/2020,New River Rd,N ,Circle Mountain Rd,B ,2707,7:30 AM,215,4:30 PM,224,2843,2593,2705,2602,,,,,,,,
3727,9/14/2020,New River Rd,N ,Desert Hills Dr,B ,6262,7:30 AM,455,4:30 PM,483,6049,6144,6030,6889,,,,,,,,
7101,,New River Rd,S,Fig Springs Rd,B,C,,,,,3148,2769,2746,2742,,,,,,,,
7096,9/16/2020,New River Rd,S,Honda Bow Rd,B,5602,7:15 AM,390,4:15 PM,477,5572,5460,5666,5503,,,,,,,,
3719,9/21/2020,New River Rd,E ,I 17,B ,7494,8:30 AM,499,12:15 PM,561,7252,4873,NC,4564,,,,,,,,
4067,8/10/2020,North Lake Rd,N,Bartlett Dam Rd,B,343,11:00 AM,42,4:15 PM,38,251,186,99,226,,,,,,,,
2883,6/22/2020,Northern Ave,E ,Citrus Rd,B ,3508,7:30 AM,231,3:45 PM,316,5315,4489,4396,3965,,,,,,,,
